kind,k_true,sep,field_sigma,trend_amp,noise_sigma,cell_idx,realiz,truth_k,method,k_hat
struct,4,3.0,9.0,,,20,2,4,ess_dip_detrend,1
struct,4,3.0,9.0,,,20,2,4,ess_dip_adaptive,3
struct,4,3.0,9.0,,,20,2,4,ess_dip_local,4
struct,4,3.0,9.0,,,20,3,4,classical_gap,4
struct,4,3.0,9.0,,,20,3,4,silhouette,4
struct,4,3.0,9.0,,,20,3,4,calinski_harabasz,4
struct,4,3.0,9.0,,,20,3,4,davies_bouldin,4
struct,4,3.0,9.0,,,20,3,4,decluster_dip,3
struct,4,3.0,9.0,,,20,3,4,ess_dip,3
struct,4,3.0,9.0,,,20,3,4,ess_dip_detrend,2
struct,4,3.0,9.0,,,20,3,4,ess_dip_adaptive,3
struct,4,3.0,9.0,,,20,3,4,ess_dip_local,4
struct,4,3.0,9.0,,,20,5,4,classical_gap,4
struct,4,3.0,9.0,,,20,5,4,silhouette,4
struct,4,3.0,9.0,,,20,5,4,calinski_harabasz,4
struct,4,3.0,9.0,,,20,5,4,davies_bouldin,4
struct,4,3.0,9.0,,,20,5,4,decluster_dip,4
struct,4,3.0,9.0,,,20,5,4,ess_dip,4
struct,4,3.0,9.0,,,20,5,4,ess_dip_detrend,1
struct,4,3.0,9.0,,,20,5,4,ess_dip_adaptive,4
struct,4,3.0,9.0,,,20,5,4,ess_dip_local,4
struct,4,3.0,6.0,,,19,14,4,classical_gap,4
struct,4,3.0,6.0,,,19,14,4,silhouette,3
struct,4,3.0,6.0,,,19,14,4,calinski_harabasz,3
struct,4,3.0,6.0,,,19,14,4,davies_bouldin,3
struct,4,3.0,6.0,,,19,14,4,decluster_dip,4
struct,4,3.0,6.0,,,19,14,4,ess_dip,3
struct,4,3.0,6.0,,,19,14,4,ess_dip_detrend,1
struct,4,3.0,6.0,,,19,14,4,ess_dip_adaptive,3
struct,4,3.0,6.0,,,19,14,4,ess_dip_local,4
struct,4,3.0,9.0,,,20,8,4,classical_gap,4
struct,4,3.0,9.0,,,20,8,4,silhouette,4
struct,4,3.0,9.0,,,20,8,4,calinski_harabasz,4
struct,4,3.0,9.0,,,20,8,4,davies_bouldin,3
struct,4,3.0,9.0,,,20,8,4,decluster_dip,4
struct,4,3.0,9.0,,,20,8,4,ess_dip,4
struct,4,3.0,9.0,,,20,8,4,ess_dip_detrend,2
struct,4,3.0,9.0,,,20,8,4,ess_dip_adaptive,4
struct,4,3.0,9.0,,,20,8,4,ess_dip_local,4
struct,4,3.0,9.0,,,20,10,4,classical_gap,4
struct,4,3.0,9.0,,,20,10,4,silhouette,2
struct,4,3.0,9.0,,,20,10,4,calinski_harabasz,3
struct,4,3.0,9.0,,,20,10,4,davies_bouldin,2
struct,4,3.0,9.0,,,20,10,4,decluster_dip,1
struct,4,3.0,9.0,,,20,10,4,ess_dip,2
struct,4,3.0,9.0,,,20,10,4,ess_dip_detrend,1
struct,4,3.0,9.0,,,20,10,4,ess_dip_adaptive,2
struct,4,3.0,9.0,,,20,10,4,ess_dip_local,3
struct,4,3.0,9.0,,,20,12,4,classical_gap,4
struct,4,3.0,9.0,,,20,12,4,silhouette,3
struct,4,3.0,9.0,,,20,12,4,calinski_harabasz,4
struct,4,3.0,9.0,,,20,12,4,davies_bouldin,3
struct,4,3.0,9.0,,,20,12,4,decluster_dip,4
struct,4,3.0,9.0,,,20,12,4,ess_dip,1
struct,4,3.0,9.0,,,20,12,4,ess_dip_detrend,1
struct,4,3.0,9.0,,,20,12,4,ess_dip_adaptive,1
struct,4,3.0,9.0,,,20,12,4,ess_dip_local,4
struct,4,3.0,9.0,,,20,13,4,classical_gap,4
struct,4,3.0,9.0,,,20,13,4,silhouette,4
struct,4,3.0,9.0,,,20,13,4,calinski_harabasz,4
struct,4,3.0,9.0,,,20,13,4,davies_bouldin,4
struct,4,3.0,9.0,,,20,13,4,decluster_dip,2
struct,4,3.0,9.0,,,20,13,4,ess_dip,1
struct,4,3.0,9.0,,,20,13,4,ess_dip_detrend,1
struct,4,3.0,9.0,,,20,13,4,ess_dip_adaptive,1
struct,4,3.0,9.0,,,20,13,4,ess_dip_local,4
struct,4,3.0,9.0,,,20,11,4,classical_gap,4
struct,4,3.0,9.0,,,20,11,4,silhouette,4
struct,4,3.0,9.0,,,20,11,4,calinski_harabasz,4
struct,4,3.0,9.0,,,20,11,4,davies_bouldin,4
struct,4,3.0,9.0,,,20,11,4,decluster_dip,4
struct,4,3.0,9.0,,,20,11,4,ess_dip,4
struct,4,3.0,9.0,,,20,11,4,ess_dip_detrend,4
struct,4,3.0,9.0,,,20,11,4,ess_dip_adaptive,4
struct,4,3.0,9.0,,,20,11,4,ess_dip_local,4
struct,4,3.0,9.0,,,20,9,4,classical_gap,4
struct,4,3.0,9.0,,,20,9,4,silhouette,4
struct,4,3.0,9.0,,,20,9,4,calinski_harabasz,4
struct,4,3.0,9.0,,,20,9,4,davies_bouldin,2
struct,4,3.0,9.0,,,20,9,4,decluster_dip,4
struct,4,3.0,9.0,,,20,9,4,ess_dip,2
struct,4,3.0,9.0,,,20,9,4,ess_dip_detrend,1
struct,4,3.0,9.0,,,20,9,4,ess_dip_adaptive,2
struct,4,3.0,9.0,,,20,9,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,1,4,classical_gap,4
struct,4,4.0,6.0,,,21,1,4,silhouette,4
struct,4,4.0,6.0,,,21,1,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,1,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,1,4,decluster_dip,4
struct,4,4.0,6.0,,,21,1,4,ess_dip,4
struct,4,4.0,6.0,,,21,1,4,ess_dip_detrend,4
struct,4,4.0,6.0,,,21,1,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,1,4,ess_dip_local,4
struct,4,3.0,9.0,,,20,6,4,classical_gap,4
struct,4,3.0,9.0,,,20,6,4,silhouette,4
struct,4,3.0,9.0,,,20,6,4,calinski_harabasz,4
struct,4,3.0,9.0,,,20,6,4,davies_bouldin,4
struct,4,3.0,9.0,,,20,6,4,decluster_dip,4
struct,4,3.0,9.0,,,20,6,4,ess_dip,4
struct,4,3.0,9.0,,,20,6,4,ess_dip_detrend,1
struct,4,3.0,9.0,,,20,6,4,ess_dip_adaptive,4
struct,4,3.0,9.0,,,20,6,4,ess_dip_local,4
struct,4,3.0,9.0,,,20,14,4,classical_gap,4
struct,4,3.0,9.0,,,20,14,4,silhouette,4
struct,4,3.0,9.0,,,20,14,4,calinski_harabasz,4
struct,4,3.0,9.0,,,20,14,4,davies_bouldin,4
struct,4,3.0,9.0,,,20,14,4,decluster_dip,2
struct,4,3.0,9.0,,,20,14,4,ess_dip,4
struct,4,3.0,9.0,,,20,14,4,ess_dip_detrend,1
struct,4,3.0,9.0,,,20,14,4,ess_dip_adaptive,4
struct,4,3.0,9.0,,,20,14,4,ess_dip_local,4
struct,4,3.0,9.0,,,20,7,4,classical_gap,4
struct,4,3.0,9.0,,,20,7,4,silhouette,4
struct,4,3.0,9.0,,,20,7,4,calinski_harabasz,4
struct,4,3.0,9.0,,,20,7,4,davies_bouldin,3
struct,4,3.0,9.0,,,20,7,4,decluster_dip,4
struct,4,3.0,9.0,,,20,7,4,ess_dip,4
struct,4,3.0,9.0,,,20,7,4,ess_dip_detrend,1
struct,4,3.0,9.0,,,20,7,4,ess_dip_adaptive,4
struct,4,3.0,9.0,,,20,7,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,0,4,classical_gap,4
struct,4,4.0,6.0,,,21,0,4,silhouette,4
struct,4,4.0,6.0,,,21,0,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,0,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,0,4,decluster_dip,4
struct,4,4.0,6.0,,,21,0,4,ess_dip,4
struct,4,4.0,6.0,,,21,0,4,ess_dip_detrend,4
struct,4,4.0,6.0,,,21,0,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,0,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,3,4,classical_gap,4
struct,4,4.0,6.0,,,21,3,4,silhouette,4
struct,4,4.0,6.0,,,21,3,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,3,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,3,4,decluster_dip,4
struct,4,4.0,6.0,,,21,3,4,ess_dip,4
struct,4,4.0,6.0,,,21,3,4,ess_dip_detrend,1
struct,4,4.0,6.0,,,21,3,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,3,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,5,4,classical_gap,4
struct,4,4.0,6.0,,,21,5,4,silhouette,4
struct,4,4.0,6.0,,,21,5,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,5,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,5,4,decluster_dip,4
struct,4,4.0,6.0,,,21,5,4,ess_dip,4
struct,4,4.0,6.0,,,21,5,4,ess_dip_detrend,4
struct,4,4.0,6.0,,,21,5,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,5,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,2,4,classical_gap,4
struct,4,4.0,6.0,,,21,2,4,silhouette,4
struct,4,4.0,6.0,,,21,2,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,2,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,2,4,decluster_dip,4
struct,4,4.0,6.0,,,21,2,4,ess_dip,4
struct,4,4.0,6.0,,,21,2,4,ess_dip_detrend,1
struct,4,4.0,6.0,,,21,2,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,2,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,7,4,classical_gap,4
struct,4,4.0,6.0,,,21,7,4,silhouette,4
struct,4,4.0,6.0,,,21,7,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,7,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,7,4,decluster_dip,4
struct,4,4.0,6.0,,,21,7,4,ess_dip,4
struct,4,4.0,6.0,,,21,7,4,ess_dip_detrend,1
struct,4,4.0,6.0,,,21,7,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,7,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,6,4,classical_gap,4
struct,4,4.0,6.0,,,21,6,4,silhouette,4
struct,4,4.0,6.0,,,21,6,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,6,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,6,4,decluster_dip,4
struct,4,4.0,6.0,,,21,6,4,ess_dip,4
struct,4,4.0,6.0,,,21,6,4,ess_dip_detrend,2
struct,4,4.0,6.0,,,21,6,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,6,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,9,4,classical_gap,4
struct,4,4.0,6.0,,,21,9,4,silhouette,4
struct,4,4.0,6.0,,,21,9,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,9,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,9,4,decluster_dip,4
struct,4,4.0,6.0,,,21,9,4,ess_dip,4
struct,4,4.0,6.0,,,21,9,4,ess_dip_detrend,2
struct,4,4.0,6.0,,,21,9,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,9,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,12,4,classical_gap,4
struct,4,4.0,6.0,,,21,12,4,silhouette,4
struct,4,4.0,6.0,,,21,12,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,12,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,12,4,decluster_dip,4
struct,4,4.0,6.0,,,21,12,4,ess_dip,4
struct,4,4.0,6.0,,,21,12,4,ess_dip_detrend,2
struct,4,4.0,6.0,,,21,12,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,12,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,4,4,classical_gap,4
struct,4,4.0,6.0,,,21,4,4,silhouette,4
struct,4,4.0,6.0,,,21,4,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,4,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,4,4,decluster_dip,4
struct,4,4.0,6.0,,,21,4,4,ess_dip,4
struct,4,4.0,6.0,,,21,4,4,ess_dip_detrend,2
struct,4,4.0,6.0,,,21,4,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,4,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,13,4,classical_gap,4
struct,4,4.0,6.0,,,21,13,4,silhouette,4
struct,4,4.0,6.0,,,21,13,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,13,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,13,4,decluster_dip,4
struct,4,4.0,6.0,,,21,13,4,ess_dip,4
struct,4,4.0,6.0,,,21,13,4,ess_dip_detrend,4
struct,4,4.0,6.0,,,21,13,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,13,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,11,4,classical_gap,4
struct,4,4.0,6.0,,,21,11,4,silhouette,4
struct,4,4.0,6.0,,,21,11,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,11,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,11,4,decluster_dip,4
struct,4,4.0,6.0,,,21,11,4,ess_dip,4
struct,4,4.0,6.0,,,21,11,4,ess_dip_detrend,1
struct,4,4.0,6.0,,,21,11,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,11,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,8,4,classical_gap,4
struct,4,4.0,6.0,,,21,8,4,silhouette,4
struct,4,4.0,6.0,,,21,8,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,8,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,8,4,decluster_dip,4
struct,4,4.0,6.0,,,21,8,4,ess_dip,4
struct,4,4.0,6.0,,,21,8,4,ess_dip_detrend,1
struct,4,4.0,6.0,,,21,8,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,8,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,10,4,classical_gap,4
struct,4,4.0,6.0,,,21,10,4,silhouette,2
struct,4,4.0,6.0,,,21,10,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,10,4,davies_bouldin,3
struct,4,4.0,6.0,,,21,10,4,decluster_dip,4
struct,4,4.0,6.0,,,21,10,4,ess_dip,4
struct,4,4.0,6.0,,,21,10,4,ess_dip_detrend,4
struct,4,4.0,6.0,,,21,10,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,10,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,0,4,classical_gap,4
struct,4,4.0,9.0,,,22,0,4,silhouette,3
struct,4,4.0,9.0,,,22,0,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,0,4,davies_bouldin,3
struct,4,4.0,9.0,,,22,0,4,decluster_dip,4
struct,4,4.0,9.0,,,22,0,4,ess_dip,4
struct,4,4.0,9.0,,,22,0,4,ess_dip_detrend,1
struct,4,4.0,9.0,,,22,0,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,0,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,1,4,classical_gap,4
struct,4,4.0,9.0,,,22,1,4,silhouette,4
struct,4,4.0,9.0,,,22,1,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,1,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,1,4,decluster_dip,3
struct,4,4.0,9.0,,,22,1,4,ess_dip,4
struct,4,4.0,9.0,,,22,1,4,ess_dip_detrend,1
struct,4,4.0,9.0,,,22,1,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,1,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,4,4,classical_gap,4
struct,4,4.0,9.0,,,22,4,4,silhouette,4
struct,4,4.0,9.0,,,22,4,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,4,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,4,4,decluster_dip,2
struct,4,4.0,9.0,,,22,4,4,ess_dip,4
struct,4,4.0,9.0,,,22,4,4,ess_dip_detrend,3
struct,4,4.0,9.0,,,22,4,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,4,4,ess_dip_local,4
struct,4,4.0,6.0,,,21,14,4,classical_gap,4
struct,4,4.0,6.0,,,21,14,4,silhouette,4
struct,4,4.0,6.0,,,21,14,4,calinski_harabasz,4
struct,4,4.0,6.0,,,21,14,4,davies_bouldin,4
struct,4,4.0,6.0,,,21,14,4,decluster_dip,4
struct,4,4.0,6.0,,,21,14,4,ess_dip,4
struct,4,4.0,6.0,,,21,14,4,ess_dip_detrend,4
struct,4,4.0,6.0,,,21,14,4,ess_dip_adaptive,4
struct,4,4.0,6.0,,,21,14,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,5,4,classical_gap,4
struct,4,4.0,9.0,,,22,5,4,silhouette,4
struct,4,4.0,9.0,,,22,5,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,5,4,davies_bouldin,3
struct,4,4.0,9.0,,,22,5,4,decluster_dip,4
struct,4,4.0,9.0,,,22,5,4,ess_dip,4
struct,4,4.0,9.0,,,22,5,4,ess_dip_detrend,1
struct,4,4.0,9.0,,,22,5,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,5,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,2,4,classical_gap,4
struct,4,4.0,9.0,,,22,2,4,silhouette,3
struct,4,4.0,9.0,,,22,2,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,2,4,davies_bouldin,3
struct,4,4.0,9.0,,,22,2,4,decluster_dip,2
struct,4,4.0,9.0,,,22,2,4,ess_dip,3
struct,4,4.0,9.0,,,22,2,4,ess_dip_detrend,1
struct,4,4.0,9.0,,,22,2,4,ess_dip_adaptive,3
struct,4,4.0,9.0,,,22,2,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,7,4,classical_gap,4
struct,4,4.0,9.0,,,22,7,4,silhouette,4
struct,4,4.0,9.0,,,22,7,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,7,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,7,4,decluster_dip,3
struct,4,4.0,9.0,,,22,7,4,ess_dip,4
struct,4,4.0,9.0,,,22,7,4,ess_dip_detrend,1
struct,4,4.0,9.0,,,22,7,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,7,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,10,4,classical_gap,4
struct,4,4.0,9.0,,,22,10,4,silhouette,4
struct,4,4.0,9.0,,,22,10,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,10,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,10,4,decluster_dip,3
struct,4,4.0,9.0,,,22,10,4,ess_dip,1
struct,4,4.0,9.0,,,22,10,4,ess_dip_detrend,1
struct,4,4.0,9.0,,,22,10,4,ess_dip_adaptive,1
struct,4,4.0,9.0,,,22,10,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,6,4,classical_gap,4
struct,4,4.0,9.0,,,22,6,4,silhouette,4
struct,4,4.0,9.0,,,22,6,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,6,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,6,4,decluster_dip,4
struct,4,4.0,9.0,,,22,6,4,ess_dip,4
struct,4,4.0,9.0,,,22,6,4,ess_dip_detrend,3
struct,4,4.0,9.0,,,22,6,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,6,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,3,4,classical_gap,4
struct,4,4.0,9.0,,,22,3,4,silhouette,4
struct,4,4.0,9.0,,,22,3,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,3,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,3,4,decluster_dip,4
struct,4,4.0,9.0,,,22,3,4,ess_dip,4
struct,4,4.0,9.0,,,22,3,4,ess_dip_detrend,4
struct,4,4.0,9.0,,,22,3,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,3,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,8,4,classical_gap,4
struct,4,4.0,9.0,,,22,8,4,silhouette,4
struct,4,4.0,9.0,,,22,8,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,8,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,8,4,decluster_dip,3
struct,4,4.0,9.0,,,22,8,4,ess_dip,4
struct,4,4.0,9.0,,,22,8,4,ess_dip_detrend,1
struct,4,4.0,9.0,,,22,8,4,ess_dip_adaptive,1
struct,4,4.0,9.0,,,22,8,4,ess_dip_local,2
struct,4,4.0,9.0,,,22,11,4,classical_gap,4
struct,4,4.0,9.0,,,22,11,4,silhouette,4
struct,4,4.0,9.0,,,22,11,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,11,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,11,4,decluster_dip,4
struct,4,4.0,9.0,,,22,11,4,ess_dip,4
struct,4,4.0,9.0,,,22,11,4,ess_dip_detrend,1
struct,4,4.0,9.0,,,22,11,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,11,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,9,4,classical_gap,4
struct,4,4.0,9.0,,,22,9,4,silhouette,4
struct,4,4.0,9.0,,,22,9,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,9,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,9,4,decluster_dip,4
struct,4,4.0,9.0,,,22,9,4,ess_dip,4
struct,4,4.0,9.0,,,22,9,4,ess_dip_detrend,3
struct,4,4.0,9.0,,,22,9,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,9,4,ess_dip_local,4
struct,4,4.0,9.0,,,22,12,4,classical_gap,4
struct,4,4.0,9.0,,,22,12,4,silhouette,4
struct,4,4.0,9.0,,,22,12,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,12,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,12,4,decluster_dip,4
struct,4,4.0,9.0,,,22,12,4,ess_dip,4
struct,4,4.0,9.0,,,22,12,4,ess_dip_detrend,4
struct,4,4.0,9.0,,,22,12,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,12,4,ess_dip_local,4
struct,5,2.0,6.0,,,23,4,5,classical_gap,5
struct,5,2.0,6.0,,,23,4,5,silhouette,2
struct,5,2.0,6.0,,,23,4,5,calinski_harabasz,4
struct,5,2.0,6.0,,,23,4,5,davies_bouldin,4
struct,5,2.0,6.0,,,23,4,5,decluster_dip,1
struct,5,2.0,6.0,,,23,4,5,ess_dip,1
struct,5,2.0,6.0,,,23,4,5,ess_dip_detrend,1
struct,5,2.0,6.0,,,23,4,5,ess_dip_adaptive,1
struct,5,2.0,6.0,,,23,4,5,ess_dip_local,1
struct,4,4.0,9.0,,,22,14,4,classical_gap,4
struct,4,4.0,9.0,,,22,14,4,silhouette,4
struct,4,4.0,9.0,,,22,14,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,14,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,14,4,decluster_dip,4
struct,4,4.0,9.0,,,22,14,4,ess_dip,4
struct,4,4.0,9.0,,,22,14,4,ess_dip_detrend,1
struct,4,4.0,9.0,,,22,14,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,14,4,ess_dip_local,4
struct,5,2.0,6.0,,,23,5,5,classical_gap,5
struct,5,2.0,6.0,,,23,5,5,silhouette,3
struct,5,2.0,6.0,,,23,5,5,calinski_harabasz,4
struct,5,2.0,6.0,,,23,5,5,davies_bouldin,2
struct,5,2.0,6.0,,,23,5,5,decluster_dip,2
struct,5,2.0,6.0,,,23,5,5,ess_dip,2
struct,5,2.0,6.0,,,23,5,5,ess_dip_detrend,1
struct,5,2.0,6.0,,,23,5,5,ess_dip_adaptive,2
struct,5,2.0,6.0,,,23,5,5,ess_dip_local,3
struct,5,2.0,6.0,,,23,0,5,classical_gap,5
struct,5,2.0,6.0,,,23,0,5,silhouette,5
struct,5,2.0,6.0,,,23,0,5,calinski_harabasz,4
struct,5,2.0,6.0,,,23,0,5,davies_bouldin,5
struct,5,2.0,6.0,,,23,0,5,decluster_dip,1
struct,5,2.0,6.0,,,23,0,5,ess_dip,1
struct,5,2.0,6.0,,,23,0,5,ess_dip_detrend,1
struct,5,2.0,6.0,,,23,0,5,ess_dip_adaptive,1
struct,5,2.0,6.0,,,23,0,5,ess_dip_local,4
struct,5,2.0,6.0,,,23,2,5,classical_gap,5
struct,5,2.0,6.0,,,23,2,5,silhouette,2
struct,5,2.0,6.0,,,23,2,5,calinski_harabasz,2
struct,5,2.0,6.0,,,23,2,5,davies_bouldin,2
struct,5,2.0,6.0,,,23,2,5,decluster_dip,2
struct,5,2.0,6.0,,,23,2,5,ess_dip,2
struct,5,2.0,6.0,,,23,2,5,ess_dip_detrend,1
struct,5,2.0,6.0,,,23,2,5,ess_dip_adaptive,2
struct,5,2.0,6.0,,,23,2,5,ess_dip_local,2
struct,4,4.0,9.0,,,22,13,4,classical_gap,4
struct,4,4.0,9.0,,,22,13,4,silhouette,4
struct,4,4.0,9.0,,,22,13,4,calinski_harabasz,4
struct,4,4.0,9.0,,,22,13,4,davies_bouldin,4
struct,4,4.0,9.0,,,22,13,4,decluster_dip,3
struct,4,4.0,9.0,,,22,13,4,ess_dip,4
struct,4,4.0,9.0,,,22,13,4,ess_dip_detrend,1
struct,4,4.0,9.0,,,22,13,4,ess_dip_adaptive,4
struct,4,4.0,9.0,,,22,13,4,ess_dip_local,4
struct,5,2.0,6.0,,,23,1,5,classical_gap,5
struct,5,2.0,6.0,,,23,1,5,silhouette,4
struct,5,2.0,6.0,,,23,1,5,calinski_harabasz,5
struct,5,2.0,6.0,,,23,1,5,davies_bouldin,5
struct,5,2.0,6.0,,,23,1,5,decluster_dip,4
struct,5,2.0,6.0,,,23,1,5,ess_dip,3
struct,5,2.0,6.0,,,23,1,5,ess_dip_detrend,4
struct,5,2.0,6.0,,,23,1,5,ess_dip_adaptive,3
struct,5,2.0,6.0,,,23,1,5,ess_dip_local,5
struct,5,2.0,6.0,,,23,7,5,classical_gap,5
struct,5,2.0,6.0,,,23,7,5,silhouette,5
struct,5,2.0,6.0,,,23,7,5,calinski_harabasz,5
struct,5,2.0,6.0,,,23,7,5,davies_bouldin,5
struct,5,2.0,6.0,,,23,7,5,decluster_dip,3
struct,5,2.0,6.0,,,23,7,5,ess_dip,2
struct,5,2.0,6.0,,,23,7,5,ess_dip_detrend,1
struct,5,2.0,6.0,,,23,7,5,ess_dip_adaptive,2
struct,5,2.0,6.0,,,23,7,5,ess_dip_local,3
struct,5,2.0,6.0,,,23,3,5,classical_gap,5
struct,5,2.0,6.0,,,23,3,5,silhouette,4
struct,5,2.0,6.0,,,23,3,5,calinski_harabasz,5
struct,5,2.0,6.0,,,23,3,5,davies_bouldin,4
struct,5,2.0,6.0,,,23,3,5,decluster_dip,4
struct,5,2.0,6.0,,,23,3,5,ess_dip,3
struct,5,2.0,6.0,,,23,3,5,ess_dip_detrend,1
struct,5,2.0,6.0,,,23,3,5,ess_dip_adaptive,3
struct,5,2.0,6.0,,,23,3,5,ess_dip_local,4
struct,5,2.0,6.0,,,23,8,5,classical_gap,5
struct,5,2.0,6.0,,,23,8,5,silhouette,4
struct,5,2.0,6.0,,,23,8,5,calinski_harabasz,5
struct,5,2.0,6.0,,,23,8,5,davies_bouldin,4
struct,5,2.0,6.0,,,23,8,5,decluster_dip,1
struct,5,2.0,6.0,,,23,8,5,ess_dip,1
struct,5,2.0,6.0,,,23,8,5,ess_dip_detrend,1
struct,5,2.0,6.0,,,23,8,5,ess_dip_adaptive,1
struct,5,2.0,6.0,,,23,8,5,ess_dip_local,1
